operativo,id,nhogar,miembro,p2,p3,p3b,p4,e2,e6a,e12a,e13,e16a,e_aesc,e_nivel,retro,fexp
eder2019,403,1,2,2,1981,37,2,1,13,0,0,4,15,6,1,541
eder2019,403,1,3,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,403,1,4,2,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,404,1,1,1,1950,69,1,2,0,13,2,4,16,6,1,157
eder2019,404,1,2,2,1950,69,2,2,0,13,1,0,17,7,0,0
eder2019,405,1,1,1,1982,36,1,2,0,14,1,0,19,7,1,683
eder2019,405,1,2,2,1982,36,2,2,0,14,1,0,19,7,0,0
eder2019,406,1,1,1,1948,70,1,2,0,7,1,0,12,5,1,627
eder2019,406,1,2,2,1945,74,2,2,0,13,1,0,17,7,0,0
eder2019,407,1,1,2,1953,65,1,2,0,13,2,1,13,6,0,0
eder2019,407,1,2,1,1950,68,2,2,0,13,2,1,13,6,1,81
eder2019,408,1,1,1,1970,48,1,2,0,12,2,1,13,6,0,0
eder2019,408,1,2,2,1979,40,2,2,0,13,2,1,13,6,1,722
eder2019,408,1,3,1,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,408,1,4,1,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,408,1,5,1,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,409,1,1,2,1978,41,1,2,0,13,1,0,17,7,1,302
eder2019,410,1,1,1,1970,49,1,2,0,7,2,4,11,4,1,195
eder2019,411,1,1,1,1952,67,1,2,0,13,2,3,15,6,1,187
eder2019,411,1,2,2,1950,68,2,2,0,12,1,0,15,7,0,0
eder2019,412,1,1,2,1968,50,1,2,0,13,1,0,17,7,1,341
eder2019,412,1,2,1,1964,54,2,2,0,13,1,0,17,7,0,0
eder2019,412,1,3,1,2017,2,3,1,19,0,0,0,0,1,0,0
eder2019,413,1,1,1,1950,69,1,2,0,13,1,0,17,7,1,247
eder2019,413,1,2,2,1969,50,2,2,0,13,1,0,17,7,0,0
eder2019,413,1,3,2,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,414,1,1,2,1971,47,1,2,0,13,1,0,17,7,1,340
eder2019,414,1,2,1,1970,49,2,2,0,13,1,0,17,7,0,0
eder2019,414,1,3,1,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,414,1,4,2,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,415,1,1,1,1949,69,1,2,0,13,1,0,17,7,1,352
eder2019,415,1,2,2,1952,67,2,2,0,7,1,0,12,5,0,0
eder2019,416,1,1,2,1978,40,1,2,0,14,1,0,19,7,1,994
eder2019,416,1,2,1,1982,37,2,2,0,13,1,0,17,7,0,0
eder2019,416,1,3,1,2017,2,3,3,0,0,0,0,0,8,0,0
eder2019,417,1,1,1,1951,67,1,2,0,7,2,3,10,4,1,155
eder2019,417,1,2,2,1959,60,2,2,0,7,1,0,12,5,0,0
eder2019,417,1,3,2,1996,22,3,2,0,7,1,0,12,5,0,0
eder2019,418,1,1,1,1948,71,1,2,0,7,2,3,10,4,1,121
eder2019,418,1,2,2,1953,66,14,2,0,3,1,0,7,3,0,0
eder2019,419,1,1,2,1950,68,1,2,0,13,1,0,17,7,1,277
eder2019,420,1,1,2,1950,68,1,2,0,13,2,3,15,6,1,221
eder2019,421,1,1,1,1971,47,1,2,0,13,1,0,17,7,1,240
eder2019,422,1,1,2,1949,70,1,2,0,13,1,0,17,7,1,832
eder2019,423,1,1,1,1948,71,1,2,0,13,2,3,15,6,1,89
eder2019,423,1,2,2,1954,65,2,2,0,13,1,0,17,7,0,0
eder2019,424,1,1,2,1949,70,1,2,0,13,1,0,17,7,1,139
eder2019,425,1,1,2,1982,37,1,2,0,14,2,1,18,7,1,331
eder2019,425,1,2,1,1976,42,2,2,0,13,2,1,13,6,0,0
eder2019,425,1,3,1,2005,14,4,1,7,0,0,1,7,4,0,0
eder2019,425,1,4,1,2015,4,3,1,20,0,0,0,0,1,0,0
eder2019,425,1,5,1,2018,0,3,3,0,0,0,0,0,8,0,0
eder2019,426,1,1,2,1950,68,1,2,0,13,2,5,16,6,1,110
eder2019,427,1,1,2,1978,41,1,2,0,13,2,2,14,6,1,307
eder2019,427,1,2,1,1966,53,2,2,0,13,1,0,17,7,0,0
eder2019,427,1,3,2,2015,4,3,1,20,0,0,0,0,1,0,0
eder2019,428,1,1,1,1950,69,1,2,0,13,1,0,17,7,1,118
eder2019,429,1,1,1,1978,41,1,2,0,12,1,0,15,7,1,1366
eder2019,429,1,2,2,1977,42,2,2,0,14,1,0,19,7,0,0
eder2019,429,1,3,1,2009,10,3,1,3,0,0,4,3,2,0,0
eder2019,429,1,4,2,2014,5,3,1,20,0,0,0,0,1,0,0
eder2019,430,1,1,1,1979,40,1,2,0,13,1,0,17,7,1,1162
eder2019,430,1,2,2,1987,32,2,2,0,13,1,0,17,7,0,0
eder2019,430,1,3,2,2015,3,3,1,19,0,0,0,0,1,0,0
eder2019,431,1,1,2,1981,38,1,2,0,13,2,4,16,6,1,1841
eder2019,431,1,2,1,1988,30,2,2,0,13,2,2,14,6,0,0
eder2019,432,1,1,2,1970,48,1,2,0,14,1,0,19,7,1,323
eder2019,432,1,2,1,1969,49,2,2,0,14,1,0,19,7,0,0
eder2019,432,1,3,1,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,433,1,1,1,1963,55,1,2,0,13,1,0,17,7,0,0
eder2019,433,1,2,2,1969,50,2,2,0,13,2,3,15,6,1,399
eder2019,433,1,3,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,433,1,4,1,2007,11,3,1,3,0,0,6,5,2,0,0
eder2019,434,1,1,1,1949,70,1,2,0,13,1,0,17,7,1,234
eder2019,435,1,1,1,1960,58,1,2,0,12,1,0,15,7,0,0
eder2019,435,1,2,1,1969,49,2,2,0,13,1,0,17,7,1,239
eder2019,436,1,1,1,1970,48,1,2,0,13,2,6,16,6,1,292
eder2019,436,1,2,2,1976,43,2,2,0,13,1,0,17,7,0,0
eder2019,436,1,3,2,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,436,1,4,2,2010,8,3,1,3,0,0,2,1,2,0,0
eder2019,437,1,1,2,1951,68,1,2,0,7,1,0,12,5,1,221
eder2019,438,1,1,1,1973,45,1,2,0,13,1,3,17,7,0,0
eder2019,438,1,2,2,1979,40,2,2,0,14,1,0,19,7,1,994
eder2019,438,1,3,1,2009,9,3,1,3,0,0,3,2,2,0,0
eder2019,438,1,4,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,439,1,1,1,1980,38,1,2,0,14,1,0,19,7,1,581
eder2019,439,1,2,2,1989,30,2,2,0,12,1,0,15,7,0,0
eder2019,440,1,1,2,1949,70,1,2,0,12,1,0,15,7,1,380
eder2019,440,1,2,1,1939,80,2,2,0,13,1,0,17,7,0,0
eder2019,441,1,1,1,1949,69,1,2,0,13,1,0,17,7,1,276
eder2019,442,1,1,2,1950,69,1,2,0,3,1,0,7,3,1,183
eder2019,442,1,2,2,1981,37,3,2,0,7,1,0,12,5,0,0
eder2019,443,1,1,1,1947,71,1,2,0,13,1,0,17,7,0,0
eder2019,443,1,2,2,1951,67,2,2,0,12,1,0,15,7,1,326
eder2019,444,1,1,2,1951,68,1,2,0,3,2,3,3,2,1,167
eder2019,444,1,2,1,1963,55,2,2,0,3,2,4,4,2,0,0
eder2019,445,1,1,1,1949,69,1,2,0,3,1,0,7,3,0,0
eder2019,445,1,2,2,1950,68,2,2,0,3,1,0,7,3,1,328
eder2019,446,1,1,2,1973,46,1,2,0,13,1,0,17,7,0,0
eder2019,446,1,2,1,1970,49,2,2,0,7,1,0,12,5,1,615
eder2019,446,1,3,1,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,447,1,1,2,1935,84,1,2,0,13,1,0,17,7,0,0
eder2019,447,1,2,2,1980,38,14,2,0,3,1,0,7,3,1,747
eder2019,448,1,1,1,1965,54,1,2,0,12,1,0,15,7,0,0
eder2019,448,1,2,2,1968,51,2,2,0,7,1,0,12,5,1,560
eder2019,448,1,3,2,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,449,1,1,1,1972,47,1,2,0,7,1,0,12,5,1,516
eder2019,449,1,2,2,1964,54,2,2,0,13,1,0,17,7,0,0
eder2019,449,1,3,1,2001,17,4,1,7,0,0,3,9,4,0,0
eder2019,450,1,1,2,1948,70,1,2,0,15,1,0,7,3,1,275
eder2019,450,1,2,2,1987,31,3,2,0,12,1,0,15,7,0,0
eder2019,451,1,1,1,1970,49,1,2,0,14,1,0,19,7,1,336
eder2019,451,1,2,2,1974,45,2,2,0,13,1,0,17,7,0,0
eder2019,451,1,3,2,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,451,1,4,2,2016,3,3,1,19,0,0,0,0,1,0,0
eder2019,452,1,1,2,1969,49,1,2,0,12,1,0,15,7,1,147
eder2019,452,1,2,1,1998,20,3,1,13,0,0,11,12,6,0,0
eder2019,452,1,3,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,452,1,4,1,2009,10,3,1,3,0,0,4,3,2,0,0
eder2019,453,1,1,2,1982,36,1,2,0,13,1,0,17,7,0,0
eder2019,453,1,2,1,1980,39,2,2,0,13,1,0,17,7,1,232
eder2019,453,1,3,1,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,453,1,4,1,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,454,1,1,2,1980,39,1,2,0,13,1,0,17,7,1,398
eder2019,454,1,2,1,1980,39,2,2,0,13,1,0,17,7,0,0
eder2019,454,1,3,2,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,454,1,4,1,2010,8,3,1,3,0,0,2,1,2,0,0
eder2019,454,1,5,1,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,455,1,1,2,1971,48,1,2,0,13,1,0,17,7,1,194
eder2019,455,1,2,1,1970,49,2,2,0,13,1,0,17,7,0,0
eder2019,455,1,3,1,2000,19,3,1,13,0,0,0,11,6,0,0
eder2019,455,1,4,1,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,455,1,5,1,2005,13,3,1,7,0,0,0,7,4,0,0
eder2019,456,1,1,2,1969,49,1,2,0,14,1,0,19,7,1,147
eder2019,456,1,2,1,1956,63,2,9,99,99,9,99,99,9,0,0
eder2019,457,1,1,1,1981,37,1,2,0,14,2,0,17,7,1,233
eder2019,457,1,2,2,1974,44,2,2,0,13,2,4,16,6,0,0
eder2019,457,1,3,1,2013,6,3,1,3,0,0,0,0,2,0,0
eder2019,457,1,4,2,2015,3,3,1,19,0,0,0,0,1,0,0
eder2019,458,1,1,2,1971,47,1,2,0,14,1,0,19,7,1,194
eder2019,458,1,2,1,2017,2,3,1,19,0,0,0,0,1,0,0
eder2019,459,1,1,1,1979,40,1,2,0,13,1,0,17,7,1,176
eder2019,459,1,2,2,1992,27,2,2,0,13,1,0,17,7,0,0
eder2019,459,1,3,2,2001,18,9,2,0,7,1,0,12,5,0,0
eder2019,460,1,1,1,1979,40,1,1,14,0,0,2,18,7,1,1161
eder2019,460,1,2,2,1974,45,2,2,0,12,1,0,15,7,0,0
eder2019,460,1,3,1,2004,15,3,1,7,0,0,3,9,4,0,0
eder2019,460,1,4,2,2008,10,3,1,3,0,0,4,3,2,0,0
eder2019,461,1,1,1,1980,39,1,2,0,7,1,0,12,5,1,1194
eder2019,461,1,2,2,1984,34,2,2,13,13,1,0,17,7,0,0
eder2019,462,1,1,1,1949,70,1,2,0,7,2,1,8,4,1,99
eder2019,462,1,2,2,1948,71,2,2,0,7,1,0,12,5,0,0
eder2019,463,1,1,1,1968,50,1,2,0,13,2,2,14,6,1,258
eder2019,463,1,2,2,1968,50,2,2,0,13,1,0,17,7,0,0
eder2019,463,1,3,2,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,463,1,4,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,464,1,1,2,1948,71,1,2,0,13,2,2,14,6,1,195
eder2019,465,1,1,2,1978,40,1,1,13,0,0,0,11,6,1,542
eder2019,466,1,1,2,1946,73,1,2,0,3,1,0,7,3,0,0
eder2019,466,1,2,2,1948,71,8,2,0,3,1,0,7,3,1,183
eder2019,467,1,1,1,1979,39,1,2,0,12,2,2,14,6,1,398
eder2019,467,1,2,1,1985,34,2,2,0,12,1,0,15,7,0,0
eder2019,468,1,1,1,1982,37,1,2,0,14,1,0,19,7,1,455
eder2019,468,1,2,2,1978,41,2,2,0,14,1,0,19,7,0,0
eder2019,468,1,3,1,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,469,1,1,1,1948,71,1,2,0,3,1,0,7,3,1,405
eder2019,470,1,1,2,1980,38,1,2,0,12,1,0,15,7,1,1101
eder2019,470,1,2,1,1976,42,2,2,0,13,1,0,17,7,0,0
eder2019,470,1,3,1,2013,6,3,1,3,0,0,0,0,2,0,0
eder2019,470,1,4,1,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,471,1,1,1,1950,69,1,2,0,7,2,2,9,4,1,293
eder2019,471,1,2,2,1951,67,2,2,0,12,1,0,15,7,0,0
eder2019,471,1,3,1,1983,36,3,2,12,12,2,1,13,6,0,0
eder2019,472,1,1,1,1981,37,1,2,0,12,1,0,15,7,1,549
eder2019,473,1,1,1,1950,68,1,2,0,13,2,0,12,6,0,0
eder2019,473,1,2,2,1971,48,2,2,0,12,1,0,15,7,1,1175
eder2019,473,1,3,2,1999,19,3,2,0,7,1,0,12,5,0,0
eder2019,473,1,4,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,474,1,1,1,1952,67,1,2,0,3,1,0,7,3,1,405
eder2019,474,1,2,2,1951,68,2,2,0,3,1,0,7,3,0,0
eder2019,474,1,3,1,1986,32,3,2,0,13,1,0,17,7,0,0
eder2019,475,1,1,1,1980,38,1,2,0,13,1,0,17,7,1,698
eder2019,476,1,1,2,1949,70,1,2,0,7,2,2,9,4,0,0
eder2019,476,1,2,2,1953,65,8,2,0,3,1,0,7,3,0,0
eder2019,476,1,3,2,1970,48,3,2,0,7,2,2,9,4,1,329
eder2019,477,1,1,1,1950,69,1,2,0,13,1,0,17,7,1,152
eder2019,477,1,2,2,1985,34,3,2,0,13,2,1,13,6,0,0
eder2019,477,1,3,1,1977,42,5,2,0,7,1,0,12,5,0,0
eder2019,477,1,4,2,2014,5,6,1,20,0,0,0,0,1,0,0
eder2019,478,1,1,1,1970,49,1,2,0,13,1,0,17,7,1,235
eder2019,478,1,2,2,1971,48,2,2,0,13,1,0,17,7,0,0
eder2019,478,1,3,2,1998,20,3,1,13,0,0,3,14,6,0,0
eder2019,479,1,1,1,1974,45,1,2,0,7,1,0,12,5,0,0
eder2019,479,1,2,1,1980,38,8,2,0,7,1,0,12,5,1,1227
eder2019,479,1,3,1,1946,72,7,2,0,3,1,0,7,3,0,0
eder2019,480,1,1,1,1971,48,1,2,0,10,1,0,12,5,1,287
eder2019,481,1,1,1,1970,49,1,2,0,13,1,0,17,7,1,177
eder2019,481,1,2,2,1970,49,2,2,0,12,1,0,15,7,0,0
eder2019,481,1,3,1,2005,13,3,1,7,0,0,0,7,4,0,0
eder2019,481,1,4,2,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,482,1,1,1,1980,38,1,2,0,13,1,0,17,7,1,292
eder2019,482,1,2,2,1983,35,2,2,0,13,1,0,17,7,0,0
eder2019,482,1,3,1,2018,1,3,3,0,0,0,0,0,8,0,0
eder2019,483,1,1,1,1967,52,1,2,0,7,1,0,12,5,0,0
eder2019,483,1,2,2,1982,37,2,2,0,7,2,4,11,4,1,203
eder2019,483,1,3,2,2017,1,3,3,0,0,0,0,0,8,0,0
eder2019,484,1,1,1,1968,50,1,2,0,13,2,0,12,6,1,215
eder2019,484,1,2,2,1987,32,2,1,13,0,0,2,13,6,0,0
eder2019,484,1,3,2,1942,76,7,2,0,3,2,5,5,2,0,0
eder2019,484,1,4,1,2017,2,3,1,19,0,0,0,0,1,0,0
eder2019,484,1,5,2,2019,0,3,3,0,0,0,0,0,8,0,0
eder2019,485,1,1,1,1981,38,1,2,0,13,1,0,17,7,1,550
eder2019,486,1,1,1,1967,51,1,2,0,7,2,2,9,4,0,0
eder2019,486,1,2,2,1978,41,2,1,15,0,0,1,0,2,1,163
eder2019,486,1,3,1,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,486,1,4,2,2010,9,3,1,3,0,0,2,1,2,0,0
eder2019,486,1,5,1,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,487,1,1,1,1981,37,1,2,0,7,1,0,12,5,0,0
eder2019,487,1,2,2,1980,39,2,2,0,12,1,0,15,7,1,203
eder2019,487,1,3,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,487,1,4,1,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,488,1,1,1,1949,69,1,2,0,3,1,0,7,3,1,125
eder2019,488,1,2,2,1946,73,2,2,0,13,2,1,13,6,0,0
eder2019,489,1,1,1,1971,48,1,2,0,7,2,2,9,4,0,0
eder2019,489,1,2,2,1972,46,2,2,0,13,2,3,15,6,1,201
eder2019,489,1,3,2,1998,20,3,1,13,0,0,11,12,6,0,0
eder2019,489,1,4,2,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,489,1,5,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,490,1,1,1,1978,41,1,2,0,12,1,0,15,7,0,0
eder2019,490,1,2,2,1978,41,2,2,0,12,1,0,15,7,1,204
eder2019,490,1,3,1,2000,19,3,1,12,0,0,0,11,6,0,0
eder2019,490,1,4,1,2002,17,3,1,7,0,0,3,9,4,0,0
eder2019,490,1,5,1,2016,3,3,1,19,0,0,0,0,1,0,0
eder2019,491,1,1,1,1968,51,1,2,0,13,2,0,12,6,1,405
eder2019,491,1,2,2,1968,50,2,2,0,13,1,0,17,7,0,0
eder2019,491,1,3,1,1996,22,3,1,13,0,0,1,12,6,0,0
eder2019,491,1,4,2,2000,18,3,1,13,0,0,11,12,6,0,0
eder2019,492,1,1,2,1980,39,1,2,0,14,1,0,19,7,1,479
eder2019,492,1,2,1,1978,41,2,2,0,14,1,0,19,7,0,0
eder2019,492,1,3,2,2012,7,3,2,0,3,2,1,1,2,0,0
eder2019,493,1,1,2,1957,62,1,2,0,7,1,0,12,5,0,0
eder2019,493,1,2,1,1952,67,2,2,0,7,1,0,12,5,1,533
eder2019,493,1,3,1,1995,23,3,2,0,7,1,0,12,5,0,0
eder2019,494,1,1,1,1968,51,1,2,0,7,1,0,12,5,1,466
eder2019,494,1,2,2,1968,50,2,2,0,7,2,3,10,4,0,0
eder2019,494,1,3,2,1985,34,3,2,0,13,2,2,14,6,0,0
eder2019,494,1,4,2,1990,29,3,2,0,12,1,0,15,7,0,0
eder2019,494,1,5,2,2017,2,6,3,0,0,0,0,0,8,0,0
eder2019,495,1,1,1,1972,47,1,2,0,13,2,1,13,6,1,466
eder2019,495,1,2,2,1971,47,2,2,0,13,1,0,17,7,0,0
eder2019,495,1,3,2,2001,18,3,1,13,0,0,0,11,6,0,0
eder2019,495,1,4,2,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,495,1,5,1,2010,9,3,1,3,0,0,3,2,2,0,0
eder2019,496,1,1,1,1972,47,1,2,0,13,1,0,17,7,1,255
eder2019,496,1,2,2,1972,47,2,2,0,13,1,0,17,7,0,0
eder2019,496,1,3,1,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,496,1,4,1,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,497,1,1,2,1981,37,1,2,0,13,1,0,17,7,1,366
eder2019,497,1,2,1,1978,40,2,2,0,13,1,0,17,7,0,0
eder2019,497,1,3,2,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,498,1,1,1,1968,50,1,2,0,13,2,2,14,6,1,1121
eder2019,498,1,2,2,1968,51,2,2,0,14,1,0,19,7,0,0
eder2019,498,1,3,2,2011,7,3,1,3,0,0,1,0,2,0,0
eder2019,498,1,4,2,2008,11,3,1,3,0,0,5,4,2,0,0
eder2019,499,1,1,2,1981,38,1,2,0,13,1,0,17,7,1,367
eder2019,500,1,1,1,1968,51,1,2,0,13,1,0,17,7,1,191
eder2019,500,1,2,2,1973,46,2,2,0,13,1,0,17,7,0,0
eder2019,500,1,3,2,2000,18,3,1,13,0,0,1,12,6,0,0
eder2019,500,1,4,1,2004,14,3,1,7,0,0,1,7,4,0,0
eder2019,501,1,1,2,1978,40,1,2,0,13,1,0,17,7,1,1323
eder2019,501,1,2,2,1983,36,8,2,0,13,2,4,16,6,0,0
eder2019,502,1,1,1,1968,51,1,2,0,7,2,3,10,4,1,151
eder2019,502,1,2,2,1979,40,2,2,0,13,2,1,13,6,0,0
eder2019,502,1,3,2,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,503,1,1,1,1968,51,1,2,0,13,2,3,15,6,1,233
eder2019,503,1,2,2,1972,47,2,2,0,12,1,0,15,7,0,0
eder2019,503,1,3,1,2007,12,3,1,3,0,0,7,6,2,0,0
eder2019,503,1,4,2,2009,10,3,1,3,0,0,5,4,2,0,0
eder2019,504,1,1,1,1936,83,1,3,0,0,0,0,0,8,0,0
eder2019,504,1,2,2,1951,68,2,2,0,3,2,2,2,2,0,0
eder2019,504,1,3,1,1972,46,3,2,0,7,2,1,8,4,1,150
eder2019,504,1,4,2,1973,45,3,2,0,7,2,3,10,4,0,0
eder2019,505,1,1,1,1972,46,1,2,0,14,1,0,19,7,1,489
eder2019,505,1,2,2,1981,37,2,1,13,0,0,4,15,6,0,0
eder2019,506,1,1,2,1981,37,1,2,0,7,2,4,11,4,1,565
eder2019,506,1,2,2,2005,13,3,1,7,0,0,0,7,4,0,0
eder2019,506,1,3,2,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,506,1,4,2,2000,18,3,1,7,0,0,4,10,4,0,0
eder2019,506,1,5,1,2019,0,3,3,0,0,0,0,0,8,0,0
eder2019,506,1,6,1,1977,42,2,2,0,3,1,0,7,3,0,0
eder2019,507,1,1,1,1981,38,1,1,14,0,0,1,17,7,1,1519
eder2019,508,1,1,1,1971,47,1,2,0,7,1,0,12,5,1,405
eder2019,508,1,2,2,1972,47,2,2,0,7,1,0,12,5,0,0
eder2019,508,1,3,1,2000,18,4,2,0,7,1,0,12,5,0,0
eder2019,508,1,4,2,2005,14,4,1,7,0,0,2,8,4,0,0
eder2019,509,1,1,1,1947,71,1,2,0,12,2,0,12,6,0,0
eder2019,509,1,2,2,1952,66,2,2,0,13,2,2,14,6,1,297
eder2019,510,1,1,1,1967,51,1,2,0,13,2,5,16,6,0,0
eder2019,510,1,2,2,1970,49,2,2,0,13,1,0,17,7,1,276
eder2019,510,1,3,1,1994,24,3,1,13,0,0,5,16,6,0,0
eder2019,510,1,4,1,1996,22,3,1,13,0,0,1,12,6,0,0
eder2019,510,1,5,2,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,511,1,1,1,1950,68,1,2,0,7,1,0,12,5,1,409
eder2019,511,1,2,2,1971,48,2,2,0,12,2,1,13,6,0,0
eder2019,511,1,3,2,1951,67,7,2,0,3,1,0,7,3,0,0
eder2019,511,1,4,1,1948,71,7,2,0,7,1,0,12,5,0,0
eder2019,512,1,1,1,1978,41,1,2,0,13,1,0,17,7,1,380
eder2019,512,1,2,2,1987,32,2,2,0,12,1,0,15,7,0,0
eder2019,512,1,3,2,2018,1,3,1,19,0,0,0,0,1,0,0
eder2019,513,1,1,1,1951,68,1,2,0,3,1,0,7,3,1,202
eder2019,513,1,2,2,1958,60,2,2,0,3,1,0,7,3,0,0
eder2019,514,1,1,2,1951,67,1,2,0,10,1,0,12,5,1,206
eder2019,514,1,2,1,1955,63,2,2,0,3,1,0,7,3,0,0
eder2019,514,1,3,1,1993,26,3,2,0,13,1,0,17,7,0,0
eder2019,515,1,1,2,1971,48,1,2,0,12,1,0,15,7,1,306
eder2019,515,1,2,1,1976,42,2,2,0,12,2,2,14,6,0,0
eder2019,515,1,3,2,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,516,1,1,1,1950,69,1,2,0,13,1,0,17,7,1,456
eder2019,516,1,2,2,1954,64,2,2,0,13,1,0,17,7,0,0
eder2019,517,1,1,2,1980,38,1,2,0,13,2,2,14,6,1,1097
eder2019,517,1,2,2,1981,38,2,2,0,13,1,0,17,7,0,0
eder2019,517,1,3,2,2000,19,10,2,0,7,1,0,12,5,0,0
eder2019,517,1,4,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,518,1,1,1,1981,38,1,2,0,13,1,0,17,7,1,422
eder2019,518,1,2,2,1980,38,2,2,0,13,1,0,17,7,0,0
eder2019,518,1,3,1,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,518,1,4,1,2016,3,3,1,19,0,0,0,0,1,0,0
eder2019,519,1,1,1,1980,39,1,1,13,0,0,2,13,6,1,435
eder2019,520,1,1,2,1981,38,1,2,0,13,2,2,14,6,1,366
eder2019,521,1,1,2,1969,50,1,2,0,13,2,3,15,6,1,463
eder2019,521,1,2,1,1999,20,3,1,13,0,0,0,11,6,0,0
eder2019,522,1,1,2,1970,49,1,2,0,14,1,0,19,7,1,551
eder2019,522,1,2,2,1943,76,7,2,0,3,1,0,7,3,0,0
eder2019,523,1,1,2,1948,70,1,2,0,13,1,0,17,7,1,442
eder2019,524,1,1,2,1971,48,1,2,0,12,1,0,15,7,1,552
eder2019,525,1,1,1,1952,66,1,2,0,7,1,0,12,5,1,266
eder2019,525,1,2,2,9999,9999,2,9,99,99,9,99,99,9,0,0
eder2019,525,1,3,2,1997,22,3,0,0,0,0,88,88,0,0,0
eder2019,526,1,1,2,1979,40,1,1,13,0,0,0,11,6,1,286
eder2019,526,1,2,1,1981,38,2,1,10,0,0,0,7,4,0,0
eder2019,526,1,3,1,2011,7,3,1,3,0,0,1,0,2,0,0
eder2019,527,1,1,2,1970,48,1,2,7,7,1,0,12,5,1,1086
eder2019,528,1,1,2,1952,66,1,2,0,7,2,1,8,4,1,550
eder2019,528,1,2,2,1989,30,3,2,0,12,1,0,15,7,0,0
eder2019,528,1,3,1,2000,19,6,2,0,7,2,3,10,4,0,0
eder2019,529,1,1,2,1952,66,1,2,0,13,2,2,14,6,1,412
eder2019,530,1,1,1,1961,57,1,2,0,13,1,0,17,7,0,0
eder2019,530,1,2,2,1971,48,2,1,13,13,0,1,12,6,1,347
eder2019,530,1,3,2,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,530,1,4,1,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,531,1,1,1,1972,47,1,2,0,14,1,0,19,7,1,245
eder2019,531,1,2,2,1974,44,2,2,0,14,1,0,19,7,0,0
eder2019,531,1,3,1,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,531,1,4,2,2011,8,3,1,3,0,0,2,1,2,0,0
eder2019,532,1,1,1,1972,47,1,2,0,13,1,0,17,7,1,919
eder2019,532,1,2,2,1978,40,2,2,0,13,1,0,17,7,0,0
eder2019,532,1,3,1,2010,8,3,1,3,0,0,2,1,2,0,0
eder2019,532,1,4,2,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,533,1,1,1,1969,50,1,2,0,13,2,1,13,6,1,298
eder2019,533,1,2,2,1977,42,2,2,0,7,1,0,12,5,0,0
eder2019,533,1,3,1,2007,12,4,1,3,0,0,6,5,2,0,0
eder2019,533,1,4,1,2014,5,3,1,20,0,0,0,0,1,0,0
eder2019,534,1,1,1,1949,70,1,2,0,14,1,0,19,7,1,316
eder2019,534,1,2,2,1956,62,2,2,0,14,1,0,19,7,0,0
eder2019,534,1,3,1,1991,28,3,2,0,14,1,0,19,7,0,0
eder2019,535,1,1,1,1953,66,1,2,0,10,1,0,12,5,0,0
